Target Name,Other name,DR3,Planet ID,RA (deg),DEC (deg),dRA (mas/yr),dDEC (mas/yr),Epoch,J_mag,Number of Visits,IsAPlanet?,Period (days),P_sig,T_mid (BJD),T0_sig,T_dur (hours),T_obs (hours),T_tot (hours),VISDA Cadence,NIRDA Cadence,Priority,Program ID,Contact Person,Observational Constraints (if any),Comments,AUX Team Validated?
spec-58456-HD064759S041506V01_sp07-182,,3101143344665363712,,103.3,-5.586782044,-2.106962592,-1.576228512,J2000,11.46,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58456-HD064759S041506V01_sp08-099,,3102129911533142656,,103.51,-4.319829085,-1.227015673,-0.2491968432,J2000,11.83,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58456-HD064759S041506V01_sp14-205,,3104101340180674432,,99.95,-3.687562937,0.190597894,-0.608186422,J2000,12.04,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58456-HD064759S041506V01_sp14-213,,3105604510015207680,,100.14,-3.571992377,-0.07727767469,-0.2226313301,J2000,12.14,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58456-KII061029N225952V01_sp03-032,,3423754590421063552,,91.48,22.59200925,-0.04040025074,-2.560205112,J2000,13.13,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58456-KII061029N225952V01_sp04-232,,3425199073822806656,,93.17,23.05731866,0.27513552,-1.682184758,J2000,12.72,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58456-KII061029N225952V01_sp06-080,,3377053967903928576,,94.37,22.66679433,0.137040108,-4.176782171,J2000,11.22,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58456-KII061029N225952V01_sp10-216,,3423725792664646272,,91.32,22.17008999,1.552594841,-2.365965238,J2000,13.65,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58456-KII061029N225952V01_sp16-181,,3426450111897981696,,91,24.59540672,0.6552066857,-2.110240108,J2000,13.66,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58457-HD024231N470147V02_sp03-147,,438074127185003776,,39.95,47.49043343,-4.912688921,-7.846003737,J2000,11.45,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58457-HD024231N470147V02_sp09-029,,437385141414253568,,41.77,47.69317377,3.896088777,-1.328102806,J2000,12.39,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58457-HD055727N050004V01_sp11-191,,3322702251987597696,,89.21,6.986526342,1.523173431,-2.934195645,J2000,11.96,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58457-HD055727N050004V01_sp13-077,,3318522321094362752,,91.13,5.22110143,0.0002722995603,-1.447589558,J2000,13.74,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58457-KII062257N223048B01_sp06-193,,3376177897655532288,,97.56,21.84122702,0.01941942232,-1.040883277,J2000,14.7,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58462-GAC096N07B2_sp01-174,,3131540786723499520,,96.13,5.191485078,-0.1265557894,-0.9705900736,J2000,14.35,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58483-GAC104N11B2_sp02-080,,3158601073552646144,,102.78,10.06853302,-0.09706075265,-0.6627719147,J2000,14.26,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58483-GAC104N11B2_sp16-043,,3354073178452718720,,102.82,13.66878397,0.03727892172,-0.2931244645,J2000,14.53,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58483-GAC104N11B2_sp16-078,,3353286546600699904,,102.9,13.06032408,-0.5386878934,-1.030018505,J2000,15.23,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58483-GAC104N11B2_sp16-092,,3351786194264696704,,102.83,13.05618805,-0.6773494901,-1.973839805,J2000,15.06,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58483-GAC104N11B2_sp16-243,,3354103655540378496,,103.27,13.87147558,-1.043659615,-0.9548533785,J2000,14.49,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58487-GAC089N11B2_sp02-175,,3336710378019190272,,87.2,10.25470389,1.946003127,-0.1430836375,J2000,14.05,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58487-GAC089N11B2_sp06-197,,3341872069716498816,,90.92,10.90474096,0.02615563498,-0.7294491381,J2000,14.43,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58487-GAC089N11B2_sp15-142,,3343455881856479872,,89.44,12.72336474,0.5080268347,-0.2710142248,J2000,15.53,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58487-HD024343N412952V02_sp08-244,,336051989431250432,,42.1,41.22331947,1.504756189,-1.065427202,J2000,11.58,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58489-HD055444N135117V01_sp01-103,,3343023327110169600,,89.12,12.03146362,0.2969477908,-4.452312972,J2000,11.59,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58489-HD055444N135117V01_sp02-220,,3337161968060490112,,87.25,11.85903314,0.05315707565,-0.8390564917,J2000,13.13,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58489-HD055444N135117V01_sp03-058,,3346666314072315008,,87.49,14.09136246,-0.3998268905,-3.129730535,J2000,12.41,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58489-HD055444N135117V01_sp07-119,,3343377606075347200,,89.85,12.22693376,0.342923729,-2.908559407,J2000,12.13,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58489-HD055444N135117V01_sp15-136,,3347201398278527360,,88.85,15.00069398,-0.1959096379,-6.150163818,J2000,10.98,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58489-HD055444N135117V01_sp15-186,,3347180885513452160,,88.44,14.78558768,1.837697693,-3.477882303,J2000,12.27,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58493-KII062035N253629B02_sp03-031,,3426055004968638208,,94.18,25.29044638,0.2410026104,-0.3618123132,J2000,14.67,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58493-KII062035N253629B02_sp10-100,,3426688804701571328,,93,24.95385999,0.1449741791,-1.292536857,J2000,14.54,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58493-KII062035N253629B02_sp15-088,,3432979729201309696,,94.18,26.78843598,0.2582860073,-1.059339975,J2000,14.65,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58493-KII062035N253629B02_sp16-190,,3433208397555706112,,93.63,27.28567366,-0.4089051254,-1.556442205,J2000,14.64,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58493-KII062035N253629V01_sp06-008,,3383657256783119104,,96.92,24.58877457,-0.1382956134,-1.880673709,J2000,13.59,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58493-KII062035N253629V01_sp14-142,,3427146510778976896,,93.43,26.64156259,1.177420452,-1.690810815,J2000,10.87,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58494-GAC099N10B2_sp06-169,,3350740283828466432,,101.66,10.26229249,0.05528219585,-0.02816438187,J2000,14.82,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58494-HD015900N342022V01_sp09-165,,329287239844511104,,30.45,35.10797027,1.464638005,-5.285590903,J2000,11.16,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58495-HD024803N513305B02_sp16-051,,453773675766629120,,40.02,53.27394268,-1.40254498,-1.019724513,J2000,14.25,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58495-HD024803N513305V02_sp10-217,,451061245000039040,,39.68,51.1122623,1.381384312,-0.8760811011,J2000,12.6,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58495-HD024803N513305V02_sp12-016,,441138736672364800,,44.35,53.0123017,-0.2007891933,-1.636804553,J2000,12.76,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58513-KII063752N233616V01_sp05-174,,3382352510139881344,,99.16,22.95081317,1.125468944,-2.903006705,J2000,12.16,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58513-KII063752N233616V01_sp08-076,,3379833052262862976,,100.96,23.59299446,1.01133894,-3.393695926,J2000,11.31,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58514-HD031351N435146V02_sp15-173,,433157587924455680,,47.4,45.16957345,1.525660169,-2.918022985,J2000,11.85,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58523-GAC092N09B2_sp08-027,,3329030048783277952,,93.3,9.370314441,0.3790883888,-0.2614013825,J2000,14.62,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58523-GAC092N09B2_sp15-058,,3329816371395235712,,91.48,10.32539622,0.2948690174,0.4301860773,J2000,15.25,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58524-HD045112N053618V01_sp09-046,,3288088839966632832,,73.52,6.445329825,6.513420142,7.79167303,J2000,11.7,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58524-HD071855N000445V02_sp05-131,,3109979329346154112,,109.98,-1.001836148,-1.710321733,-0.4151906587,J2000,12.26,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58524-HD071855N000445V02_sp05-196,,3110900754448921600,,108.7,-0.7221132054,-0.2787205647,-1.069054834,J2000,12.41,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58524-HD071855N000445V02_sp14-088,,3111410236349692800,,108.18,0.8862781898,-1.83825726,-0.4907099847,J2000,12.25,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58525-HD140437N021751B02_sp11-203,,3671368006312934144,,211.09,4.732613127,7.54328825,-23.72142708,J2000,12.05,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58543-KII045606N223435B01_sp04-250,,3412520257348645248,,74.57,22.65828541,0.119257807,-1.197295883,J2000,15.99,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58544-KII061450N190923V01_sp16-200,,3375272136293465856,,92.14,20.77266169,0.4914137681,-1.916798838,J2000,13.05,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58545-KII063110N165618B01_sp10-069,,3369164216060598144,,96.02,16.30363885,-0.4964549496,-1.397381493,J2000,14.61,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58545-KII063110N165618V01_sp06-041,,3358664872151105280,,99.51,16.62741628,-0.1222001612,-0.3804651668,J2000,13.69,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58546-HD055905N273342V01_sp01-053,,3429799941571136384,,89.34,25.7039759,-0.9678687208,-1.942138222,J2000,13.2,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58546-HD055905N273342V01_sp02-150,,3429107799001433984,,88.28,25.79441308,1.213172653,-3.910475298,J2000,10.99,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58546-HD055905N273342V01_sp04-044,,3431282121904657152,,89.62,28.14230166,-0.3725138442,-1.543184304,J2000,12.8,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58546-HD055905N273342V01_sp14-229,,3443060227899272832,,87.24,27.94202633,0.3975400203,-2.577675901,J2000,13.46,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946B01_sp02-083,,3370900035684123904,,95.12,18.96482375,-0.6272590869,-1.064283698,J2000,14.31,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946B01_sp03-217,,3375686312878448768,,95.99,20.82316665,0.2745302113,-0.7270755907,J2000,14.05,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946B01_sp04-012,,3375622609923420416,,96.38,20.6723879,-0.8310538566,-0.9086582638,J2000,14.95,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946B01_sp11-046,,3382489231837801344,,97.65,22.77033598,-0.7946840106,-0.3910527472,J2000,14.29,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946V01_sp01-157,,3372157911344735744,,96.82,18.94865459,1.32516282,-2.305682957,J2000,13.67,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946V01_sp07-176,,3371482669469578752,,98.64,19.10515849,0.6546610617,-1.703924585,J2000,12.92,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946V01_sp08-216,,3372241852186145792,,97.65,19.26395372,1.940495718,0.3549467385,J2000,13.35,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946V01_sp10-195,,3373932454393421824,,94.84,19.35821922,-0.06051640655,-1.031321601,J2000,13.58,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946V01_sp11-065,,3376444421848798976,,97.26,22.30283255,-0.8634435637,-0.7324552102,J2000,12.82,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946V01_sp14-197,,3375810901289300608,,94.86,20.68953144,0.9664331114,-2.739755869,J2000,11.64,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58549-KII062756N202946V01_sp15-133,,3376120482532172288,,97.14,21.58042197,-0.5965757489,-3.374949013,J2000,10.9,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58550-HD134851N094247B01_sp01-089,,3721557555320386560,,207.12,7.559766616,-16.66965478,-2.076989546,J2000,14.07,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58574-HD172251S022317V01_sp03-176,,4367129760254645760,,259.94,-2.456861721,4.690890467,3.97730618,J2000,11.21,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58605-HD132225N204148V02_sp15-107,,1442372789637715328,,200.57,21.44283794,-28.42624817,-60.30401888,J2000,12.02,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58783-HD064550S004259B02_sp02-044,,3106787790686812416,,99.81,-2.17824661,-0.1742248703,-1.174449492,J2000,14.49,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58783-HD064550S004259B02_sp08-053,,3113113311142055936,,102.65,-1.16716537,-0.4955317365,-1.349261303,J2000,14.04,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58783-HD064550S004259B02_sp09-209,,3113409560804050560,,102.04,-0.2913916436,-0.7582407801,-0.02302341051,J2000,14.37,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58783-HD213633N331403V01_sp03-154,,1950131416881235968,,323.18,33.28679879,-6.400132052,-3.796037239,J2000,11.01,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58785-HD061522N292953V01_sp08-081,,3433943799036778624,,95.11,29.27496404,-0.02843892137,-3.540648794,J2000,13.18,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58785-HD061522N292953V01_sp11-228,,3438123008373328768,,94.21,31.38782442,-0.3958263726,-4.846806135,J2000,12.41,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58785-TD064253N231249K01_sp12-077,,3381417753456951424,,102.05,24.64729117,-0.223494707,-1.473641889,J2000,11.7,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58813-TD084656N120635K01_sp10-180,,601691623583157376,,129.75,11.27239294,1.379387361,-4.611313591,J2000,12.92,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58816-HIP3550901_sp02-045,,3140676280941383296,,108.35,5.659399773,-1.819535676,-0.7403301817,J2000,11.36,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58816-HIP3550901_sp02-248,,3141001122206966912,,108.9,5.728432788,-2.102433361,-1.457454206,J2000,10.65,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58837-HD092603S011405B01_sp09-129,,3840480767340344320,,142.45,-0.8011114942,-2.067394739,-2.547302933,J2000,14.09,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58837-TD064253N231249K01_sp14-040,,3382548674184892032,,98.17,23.42922502,0.840987021,-2.205362368,J2000,13.19,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58838-HD071855N000445B02_sp05-043,,3110067805671741184,,109.52,-1.161629982,-0.9828869256,0.8209179309,J2000,14,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58844-GAC074N07B1_sp12-171,,3290405751483523712,,75.63,9.199693519,0.2075938099,0.9465677358,J2000,14.62,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58848-HD045545N303304V01_sp08-234,,156745522959664128,,74.86,30.26237378,2.442834101,-5.95999074,J2000,11.88,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58848-HD070013N000500V02_sp03-039,,3112529818362876288,,104.11,-0.2904982083,0.1695072784,-2.149042931,J2000,10.98,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58848-HD070013N000500V02_sp03-245,,3112491812193938304,,103.99,-0.5954921047,0.3212040315,-1.046896685,J2000,12.55,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58848-HD070013N000500V02_sp07-096,,3109300071677514240,,106.78,-1.429128367,-0.9590931182,1.299357136,J2000,12.83,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58848-HD070013N000500V02_sp14-066,,3113365790798295296,,103.28,0.1834695184,-0.9018058178,0.2699979093,J2000,12.17,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58873-GACII061N55B2_sp01-200,,275061735847138048,,62.32,52.89676927,-0.2830909708,-0.3791766871,J2000,14.59,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58873-GACII061N55B2_sp07-122,,275219825005159680,,62.93,53.50333317,-0.7410804101,-1.290994426,J2000,14.67,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58874-TD064253N231249K01_sp02-044,,3379131666924378752,,98.94,21.75229119,1.048414392,-2.864849109,J2000,13.24,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58874-TD064253N231249K01_sp07-223,,3378337956966172416,,102.21,21.21267639,0.2320477776,-0.6049021404,J2000,11.84,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58874-TD064253N231249K01_sp09-152,,3379828173179828352,,101.39,23.77452105,-2.14464382,-3.563992094,J2000,11.42,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58874-TD064253N231249K01_sp14-198,,3382436970675139456,,98.57,23.2922358,-0.04312974388,-3.29719953,J2000,13.51,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58875-HD062534N222728V01_sp12-241,,3383544144523625984,,97.42,24.49012422,-3.546213658,-7.341667622,J2000,18.77,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58875-KII044944N155415V01_sp16-161,,3406341693490114944,,71.39,17.3979042,6.992722144,-6.141726023,J2000,10.82,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58897-GAC088N20B2_sp03-042,,3398921497536399872,,87.77,19.61675852,-0.3037941556,-0.3473121004,J2000,15.4,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58902-KII045606N223435V01_sp15-059,,3413490477575704576,,72.78,23.24830201,1.658967312,-3.300650474,J2000,13.13,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58905-HD070312N090124V02_sp05-035,,3154183201471970560,,105.7,8.029190443,-1.650297518,-1.444910488,J2000,11.22,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58908-HD055458N314205V01_sp03-163,,3444961180424282880,,87.62,31.80305419,0.4914958797,-1.667585978,J2000,13.14,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58908-HD055458N314205V01_sp04-142,,3444109329492360576,,88.73,31.12070451,0.23172183,-1.815052358,J2000,13.73,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58908-HD055458N314205V01_sp05-197,,3444836145337218816,,87.83,30.84130021,0.4809019714,-0.9691091987,J2000,13.67,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58908-HD055458N314205V01_sp06-164,,3437903720226709248,,91.48,30.87476241,0.3609581411,-0.7563680722,J2000,12.9,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58908-HD055458N314205V01_sp08-057,,3449879811331858176,,90.13,31.1482081,0.6270809286,-0.1498205892,J2000,13.03,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58908-HD055458N314205V01_sp09-044,,3450310785528718208,,89.79,32.54246871,4.116074894,-5.216049444,J2000,10.94,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58908-HD055458N314205V01_sp15-078,,3451222070214593408,,87.99,32.75888448,0.5005209728,-3.641735981,J2000,11.59,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58928-HD074049N040418V02_sp05-058,,3137071188472253696,,114.54,3.457826095,1.703043575,-0.9811145907,J2000,12.26,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58928-HD074049N040418V02_sp11-016,,3138784506764500480,,114.87,6.022448503,-3.050793032,-1.7089691,J2000,11.43,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58928-HD074049N040418V02_sp11-178,,3138776500945433472,,115.09,5.974785486,-3.086396549,-1.034634124,J2000,13.3,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58938-HD070706N045438V02_sp03-138,,3152615985085694080,,106.36,5.473869892,-1.450236041,-1.717478958,J2000,11.89,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58938-HD070706N045438V02_sp03-144,,3152613266368154752,,106.2,5.364117194,-1.083194519,-2.50236194,J2000,11.27,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58938-HD070706N045438V02_sp06-027,,3140378008352197376,,108.54,4.932305004,-1.67130785,-0.892261026,J2000,11.4,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58938-HD070706N045438V02_sp07-058,,3115354566813085184,,108.11,3.353748404,-0.8777744751,-0.4618459887,J2000,11.65,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-58963-HD183447N105331B01_sp05-079,,4480518752311291904,,278.43,9.611380536,-3.69826059,-10.84527395,J2000,14.3,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59111-HD002619N511649V01_sp11-180,,419088172721151360,,6.02,53.07437232,-2.14732687,-1.241866928,J2000,11.82,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59111-HD023050N553254V01_sp09-155,,457374816868484352,,38.43,56.34218411,-0.3228984887,-1.449199095,J2000,13.88,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59111-HD023050N553254V01_sp16-211,,458369290778447360,,34.49,56.99028941,-0.5593719851,-1.182454884,J2000,13.06,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59112-GACII306N29B1_sp05-225,,1836025096596564096,,305.47,27.52166169,-5.184721381,-5.70765593,J2000,15.08,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59112-HD220002N540627B01_sp06-155,,2004553359815715968,,333.49,53.37474866,-2.026163349,-2.542314556,J2000,13.02,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59112-HD220002N540627B01_sp16-146,,2198888982002950016,,328.66,56.12551945,-1.616086545,-2.40816263,J2000,13.97,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59113-KP190339N395439V04_sp10-034,,2103196934541781120,,284.24,39.14325009,0.3621299518,1.764160379,J2000,10.8,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59134-HD064550S004259V01_sp01-150,,3106175568867145984,,101.71,-2.272029607,-1.494293915,-0.6776077212,J2000,12.36,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59134-HD064550S004259V01_sp02-015,,3106515970796241152,,100.69,-2.566952741,-1.244998104,0.4892032116,J2000,13.05,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59134-HD064550S004259V01_sp07-122,,3106140895592523136,,102.46,-2.24036848,-1.384547776,1.514083937,J2000,12.63,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59134-HD064550S004259V01_sp08-060,,3113118602541762048,,102.61,-1.038610714,-1.844380192,-2.266234682,J2000,12.65,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59134-HD064550S004259V01_sp16-010,,3119802606742831232,,99.57,0.4997921882,-1.209046338,0.1795434828,J2000,13.07,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59135-HD030004N551117B02_sp05-040,,453357270095242112,,44.54,54.17463222,0.3622526133,-2.020204011,J2000,14.73,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59135-HD030004N551117B02_sp05-061,,453415303692751872,,43.71,54.53151413,-1.111791511,0.03366116378,J2000,14.6,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59135-HD205207N270549V01_sp03-010,,1844137808765869440,,312.35,26.54965791,-4.042519483,-3.694542746,J2000,12.16,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59135-HD205207N270549V01_sp06-021,,1844575139513012480,,314.58,26.19576894,-1.338192823,-4.148598191,J2000,13.13,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59140-HD011401N342933V01_sp01-219,,313618168356558976,,18.54,32.02340975,-0.5363853982,0.4649947905,J2000,12.82,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
spec-59144-HD072031N175152V02_sp02-056,,3168223655719756672,,109.67,16.32603672,-3.008442615,-0.1917411951,J2000,17.94,-1,,,,,,,,,,,3,ApStarSurvey,J. Rowe,,AP star,
